message,label,type
"My neighbor has chest pain, urgent ambulance needed at the church",urgent,medical emergency
Person is bleeding heavily after an accident at the church,urgent,medical emergency
"Accident at the residential area, multiple people injured, ambulance required",urgent,medical emergency
Person is bleeding heavily after an accident at the main road,urgent,medical emergency
"Medical emergency at the playground, immediate response required",urgent,medical emergency
"Medical emergency at the residential area, immediate response required",urgent,medical emergency
"Someone fainted at the street corner, please send an ambulance",urgent,medical emergency
"Someone fainted at the school, please send an ambulance",urgent,medical emergency
Person is bleeding heavily after an accident at the playground,urgent,medical emergency
"An old man fainted inside the market, please send medical help",urgent,medical emergency
"An old man fainted inside the factory, please send medical help",urgent,medical emergency
"My neighbor has chest pain, urgent ambulance needed at the school",urgent,medical emergency
"An old man fainted inside the apartment, please send medical help",urgent,medical emergency
"An old man fainted inside the barangay hall, please send medical help",urgent,medical emergency
"My neighbor has chest pain, urgent ambulance needed at the street corner",urgent,medical emergency
"My neighbor has chest pain, urgent ambulance needed at the waiting shed",urgent,medical emergency
Emergency! Someone is not breathing at the factory,urgent,medical emergency
Emergency! Someone is not breathing at the plaza,urgent,medical emergency
"Child is unconscious in the street corner, send medical team",urgent,medical emergency
"A person collapsed near the main road, urgent medical help needed",urgent,medical emergency
"Please dispatch an ambulance, someone is having seizures at the barangay hall",urgent,medical emergency
"Medical emergency at the street corner, immediate response required",urgent,medical emergency
"A person collapsed near the playground, urgent medical help needed",urgent,medical emergency
"Child is unconscious in the residential area, send medical team",urgent,medical emergency
"Child is unconscious in the school, send medical team",urgent,medical emergency
"Child is unconscious in the church, send medical team",urgent,medical emergency
"Please dispatch an ambulance, someone is having seizures at the street corner",urgent,medical emergency
"A person collapsed near the factory, urgent medical help needed",urgent,medical emergency
"Medical emergency at the market, immediate response required",urgent,medical emergency
"Please dispatch an ambulance, someone is having seizures at the school",urgent,medical emergency
"An old man fainted inside the basketball court, please send medical help",urgent,medical emergency
"Please dispatch an ambulance, someone is having seizures at the factory",urgent,medical emergency
Person is bleeding heavily after an accident at the apartment,urgent,medical emergency
Emergency! Someone is not breathing at the main road,urgent,medical emergency
"An old man fainted inside the plaza, please send medical help",urgent,medical emergency
"Someone fainted at the apartment, please send an ambulance",urgent,medical emergency
"A person collapsed near the waiting shed, urgent medical help needed",urgent,medical emergency
"My neighbor has chest pain, urgent ambulance needed at the factory",urgent,medical emergency
"Fire broke out at the church, please confirm and respond",urgent,fire
"The main road caught fire, smoke everywhere",urgent,fire
"Flames spreading quickly in the playground, send fire truck",urgent,fire
There is smoke and flames coming from the street corner,urgent,fire
"Urgent, fire has started in the plaza",urgent,fire
"Please send fire department to the factory, burning rapidly",urgent,fire
"Flames spreading quickly in the residential area, send fire truck",urgent,fire
"The street corner caught fire, smoke everywhere",urgent,fire
"Please send fire department to the playground, burning rapidly",urgent,fire
"Fire broke out at the waiting shed, please confirm and respond",urgent,fire
There is a huge blaze in the main road,urgent,fire
There is smoke and flames coming from the church,urgent,fire
"Fire broke out at the residential area, please confirm and respond",urgent,fire
There is smoke and flames coming from the barangay hall,urgent,fire
"Fire outbreak near the waiting shed, urgent assistance needed",urgent,fire
"The church is on fire, stage for confirmation",urgent,fire
"Fire outbreak near the church, urgent assistance needed",urgent,fire
"The main road is on fire, stage for confirmation",urgent,fire
"Fire broke out at the factory, please confirm and respond",urgent,fire
There is a huge blaze in the barangay hall,urgent,fire
"Fire broke out at the street corner, please confirm and respond",urgent,fire
"Fire broke out at the apartment, please confirm and respond",urgent,fire
There is a huge blaze in the apartment,urgent,fire
"Flames spreading quickly in the basketball court, send fire truck",urgent,fire
There is a huge blaze in the waiting shed,urgent,fire
"Flames spreading quickly in the plaza, send fire truck",urgent,fire
"Flames spreading quickly in the market, send fire truck",urgent,fire
"Flames spreading quickly in the street corner, send fire truck",urgent,fire
"The factory is on fire, stage for confirmation",urgent,fire
"Urgent, fire has started in the main road",urgent,fire
"Fire broke out at the barangay hall, please confirm and respond",urgent,fire
"Urgent, fire has started in the waiting shed",urgent,fire
"Urgent, fire has started in the school",urgent,fire
"Residents report fire in the barangay hall, confirm immediately",urgent,fire
"The market is on fire, stage for confirmation",urgent,fire
"Please send fire department to the street corner, burning rapidly",urgent,fire
"Urgent, fire has started in the residential area",urgent,fire
"Fire broke out at the plaza, please confirm and respond",urgent,fire
"The school caught fire, smoke everywhere",urgent,fire
"Please send fire department to the residential area, burning rapidly",urgent,fire
"Urgent, fire has started in the apartment",urgent,fire
"Please send fire department to the basketball court, burning rapidly",urgent,fire
"Fire outbreak near the playground, urgent assistance needed",urgent,fire
"Fire outbreak near the apartment, urgent assistance needed",urgent,fire
"Urgent, fire has started in the street corner",urgent,fire
"Fire outbreak near the plaza, urgent assistance needed",urgent,fire
"The church caught fire, smoke everywhere",urgent,fire
"Flames spreading quickly in the factory, send fire truck",urgent,fire
There is smoke and flames coming from the basketball court,urgent,fire
"The barangay hall caught fire, smoke everywhere",urgent,fire
"The apartment is on fire, stage for confirmation",urgent,fire
"Residents report fire in the basketball court, confirm immediately",urgent,fire
"Urgent, fire has started in the church",urgent,fire
"Fire outbreak near the factory, urgent assistance needed",urgent,fire
There is a huge blaze in the plaza,urgent,fire
"The school is on fire, stage for confirmation",urgent,fire
There is smoke and flames coming from the school,urgent,fire
"The playground is on fire, stage for confirmation",urgent,fire
"Fire broke out at the playground, please confirm and respond",urgent,fire
"Fire outbreak near the market, urgent assistance needed",urgent,fire
"The apartment caught fire, smoke everywhere",urgent,fire
"Fire outbreak near the street corner, urgent assistance needed",urgent,fire
There is a huge blaze in the market,urgent,fire
"The market caught fire, smoke everywhere",urgent,fire
"Please send fire department to the barangay hall, burning rapidly",urgent,fire
"The barangay hall is on fire, stage for confirmation",urgent,fire
There is smoke and flames coming from the main road,urgent,fire
There is a huge blaze in the basketball court,urgent,fire
"Urgent, fire has started in the playground",urgent,fire
"Residents report fire in the church, confirm immediately",urgent,fire
"Residents report fire in the street corner, confirm immediately",urgent,fire
"Urgent, fire has started in the factory",urgent,fire
The residential area is very noisy due to shouting,non-urgent,noise
Motorcycles revving noisily at the barangay hall,non-urgent,noise
Vendors shouting too early in the morning in the waiting shed,non-urgent,noise
Motorcycles revving noisily at the factory,non-urgent,noise
Annoying noise from construction at the waiting shed,non-urgent,noise
The plaza is very noisy due to shouting,non-urgent,noise
Firecrackers causing disturbance in the school,non-urgent,noise
The barangay hall is very noisy due to shouting,non-urgent,noise
People shouting in the school late at night,non-urgent,noise
People shouting in the plaza late at night,non-urgent,noise
Dogs barking loudly near the plaza,non-urgent,noise
"Too much noise from the apartment, can’t sleep",non-urgent,noise
Vendors shouting too early in the morning in the school,non-urgent,noise
Loud music disturbing us from the market,non-urgent,noise
Firecrackers causing disturbance in the market,non-urgent,noise
Loud music disturbing us from the basketball court,non-urgent,noise
Dogs barking loudly near the waiting shed,non-urgent,noise
"Too much noise from the plaza, can’t sleep",non-urgent,noise
"Too much noise from the playground, can’t sleep",non-urgent,noise
"Too much noise from the waiting shed, can’t sleep",non-urgent,noise
People shouting in the main road late at night,non-urgent,noise
Firecrackers causing disturbance in the factory,non-urgent,noise
The karaoke in the apartment is too loud every night,non-urgent,noise
Loud music disturbing us from the playground,non-urgent,noise
Annoying noise from construction at the playground,non-urgent,noise
People shouting in the apartment late at night,non-urgent,noise
The school is very noisy due to shouting,non-urgent,noise
"Too much noise from the barangay hall, can’t sleep",non-urgent,noise
Motorcycles revving noisily at the plaza,non-urgent,noise
People shouting in the barangay hall late at night,non-urgent,noise
People shouting in the market late at night,non-urgent,noise
Motorcycles revving noisily at the playground,non-urgent,noise
Firecrackers causing disturbance in the main road,non-urgent,noise
Firecrackers causing disturbance in the barangay hall,non-urgent,noise
Firecrackers causing disturbance in the waiting shed,non-urgent,noise
The karaoke in the street corner is too loud every night,non-urgent,noise
Dogs barking loudly near the main road,non-urgent,noise
Dogs barking loudly near the playground,non-urgent,noise
People shouting in the waiting shed late at night,non-urgent,noise
Annoying noise from construction at the church,non-urgent,noise
Annoying noise from construction at the factory,non-urgent,noise
Annoying noise from construction at the basketball court,non-urgent,noise
"Too much noise from the church, can’t sleep",non-urgent,noise
The main road is very noisy due to shouting,non-urgent,noise
The playground is very noisy due to shouting,non-urgent,noise
People shouting in the playground late at night,non-urgent,noise
Loud music disturbing us from the street corner,non-urgent,noise
Dogs barking loudly near the residential area,non-urgent,noise
Loud music disturbing us from the plaza,non-urgent,noise
Motorcycles revving noisily at the apartment,non-urgent,noise
Dogs barking loudly near the church,non-urgent,noise
Loud music disturbing us from the residential area,non-urgent,noise
"Too much noise from the factory, can’t sleep",non-urgent,noise
The church is very noisy due to shouting,non-urgent,noise
Annoying noise from construction at the apartment,non-urgent,noise
Annoying noise from construction at the barangay hall,non-urgent,noise
"Too much noise from the street corner, can’t sleep",non-urgent,noise
People shouting in the church late at night,non-urgent,noise
Loud music disturbing us from the waiting shed,non-urgent,noise
Annoying noise from construction at the street corner,non-urgent,noise
Vendors shouting too early in the morning in the playground,non-urgent,noise
Motorcycles revving noisily at the main road,non-urgent,noise
People shouting in the street corner late at night,non-urgent,noise
The waiting shed is very noisy due to shouting,non-urgent,noise
"Too much noise from the school, can’t sleep",non-urgent,noise
The karaoke in the main road is too loud every night,non-urgent,noise
Annoying noise from construction at the plaza,non-urgent,noise
